LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD
140500,Honolulu,HI,96813,621340,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,9,04/03/2020,"American Savings Bank, FSB",HI-01
140500,Honolulu,HI,96813,541211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/08/2020,First Hawaiian Bank,HI-01
140425,Honolulu,HI,96813,442110,Corporation,Unanswered,Unanswered,Unanswered,,16,04/05/2020,Bank of Hawaii,HI-01
140400,Waimanalo,HI,96795,236115,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,04/13/2020,"American Savings Bank, FSB",HI-02
140400,Honolulu,HI,96813,541211,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,10,04/03/2020,"American Savings Bank, FSB",HI-01
140300,Honolulu,HI,96813,541511,Corporation,Unanswered,Unanswered,Unanswered,,7,04/15/2020,"American Savings Bank, FSB",HI-01
140300,Honolulu,HI,96822,445299,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,84,04/09/2020,Central Pacific Bank,HI-01
140300,Honolulu,HI,96822,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,17,04/09/2020,First Hawaiian Bank,HI-01
140200,Honolulu,HI,96819,624110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,14,04/11/2020,First Hawaiian Bank,HI-01
140200,Aiea,HI,96701,238220,Corporation,Unanswered,Unanswered,Unanswered,,11,04/09/2020,"American Savings Bank, FSB",HI-01
140145,Waipahu,HI,96797,238160,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,0,04/30/2020,Central Pacific Bank,HI-01
140100,Wailuku,HI,96793,541211,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,8,04/12/2020,Central Pacific Bank,HI-02
140100,Kapolei,HI,96707,423390,Corporation,Unanswered,Male Owned,Non-Veteran,,10,05/01/2020,"American Savings Bank, FSB",HI-02
140035,Honolulu,HI,96816,531120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-01
140000,Honolulu,HI,96814,442291,Corporation,Unanswered,Unanswered,Unanswered,,9,04/14/2020,Central Pacific Bank,HI-01
140000,Waipahu,HI,96797,238220,Corporation,Unanswered,Unanswered,Unanswered,,8,04/08/2020,Central Pacific Bank,HI-01
140000,Kaneohe,HI,96744,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/09/2020,Central Pacific Bank,HI-02
140000,Honolulu,HI,96813,722513,Corporation,Unanswered,Unanswered,Unanswered,,25,05/03/2020,"Newtek Small Business Finance, Inc.",HI-01
139992.5,Wailuku,HI,96793,441320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/14/2020,First Hawaiian Bank,HI-02
139948,Wahiawa,HI,96786,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,04/14/2020,Bank of Hawaii,HI-02
139900,Hilo,HI,96720,221310,Corporation,Unanswered,Unanswered,Unanswered,,16,04/12/2020,Central Pacific Bank,HI-02
139900,Kihei,HI,96753,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/07/2020,Central Pacific Bank,HI-02
139895,Hilo,HI,96720,541940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19,04/27/2020,Bank of Hawaii,HI-02
139730,Honolulu,HI,96814,561520,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,,04/13/2020,Bank of Hawaii,HI-01
139700,Kaneohe,HI,96744,621210,Corporation,Unanswered,Unanswered,Unanswered,,16,04/05/2020,Central Pacific Bank,HI-02
139600,Puunene,HI,96784,481211,Corporation,Unanswered,Unanswered,Unanswered,,7,04/11/2020,1st Source Bank,HI-02
139500,Kula,HI,96790,221310,Corporation,Unanswered,Unanswered,Unanswered,,11,04/09/2020,"American Savings Bank, FSB",HI-02
139500,Honolulu,HI,96814,523930,Limited  Liability Company(LLC),Asian,Male Owned,Unanswered,,8,04/03/2020,"American Savings Bank, FSB",HI-01
139500,Haleiwa,HI,96712,621310,Corporation,Unanswered,Unanswered,Unanswered,,9,04/08/2020,First Hawaiian Bank,HI-02
139400,Honolulu,HI,96813,541330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/07/2020,Central Pacific Bank,HI-01
139320,Honolulu,HI,96819,423930,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/28/2020,First Hawaiian Bank,HI-01
139300,Honolulu,HI,96822,238210,Subchapter S Corporation,American Indian or Alaska Native,Male Owned,Non-Veteran,,,04/15/2020,Central Pacific Bank,HI-01
139300,Waialua,HI,96791,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,27,04/09/2020,Central Pacific Bank,HI-02
139282.5,Kailua Kona,HI,96740,541940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/30/2020,First Hawaiian Bank,HI-02
139265,Honolulu,HI,96817,722513,Corporation,Unanswered,Male Owned,Non-Veteran,,12,04/28/2020,Bank of Hawaii,HI-01
139200,Haleiwa,HI,96712,238160,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,04/11/2020,"American Savings Bank, FSB",HI-02
139200,Honolulu,HI,96826,711130,Corporation,Unanswered,Unanswered,Unanswered,,97,04/03/2020,First Hawaiian Bank,HI-01
139116,Kapaa,HI,96746,445110,Corporation,Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-02
139000,Aiea,HI,96701,621111,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,12,04/14/2020,Hawaii National Bank,HI-01
138910,Hilo,HI,96720,445110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/13/2020,CU Hawaii FCU,HI-02
138800,Honolulu,HI,96814,812990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,25,04/28/2020,"American Savings Bank, FSB",HI-01
138700,Honolulu,HI,96822,238350,Corporation,Unanswered,Unanswered,Unanswered,,10,04/15/2020,Central Pacific Bank,HI-01
138521,Kealakekua,HI,96750,621210,Corporation,Unanswered,Unanswered,Unanswered,,,05/11/2020,"T Bank, National Association",HI-02
138500,Kapolei,HI,96707,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,20,04/05/2020,"American Savings Bank, FSB",HI-02
138300,Lihue,HI,96766,812320,Corporation,White,Female Owned,Non-Veteran,,14,04/15/2020,First Hawaiian Bank,HI-02
138300,Honolulu,HI,96817,722511,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,32,04/13/2020,Central Pacific Bank,HI-01
138262,Princeville,HI,96722,447110,Corporation,Unanswered,Unanswered,Unanswered,,13,04/27/2020,Bank of Hawaii,HI-02
138224,Kualapuu,HI,96757,445110,Corporation,Unanswered,Unanswered,Unanswered,,,07/28/2020,Bank of Hawaii,HI-02
138200,Lahaina,HI,96761,442210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/09/2020,"American Savings Bank, FSB",HI-02
138200,Mililani,HI,96789,812112,Limited Liability Partnership,Asian,Male Owned,Unanswered,,15,04/10/2020,"American Savings Bank, FSB",HI-01
138200,Honolulu,HI,96826,722513,Corporation,Asian,Female Owned,Non-Veteran,,30,04/03/2020,Hawaii National Bank,HI-01
138200,Honolulu,HI,96816,541330,Corporation,Unanswered,Unanswered,Unanswered,,12,04/07/2020,First Hawaiian Bank,HI-01
138123.75,Kona,HI,96740,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,34,04/28/2020,Northrim Bank,HI-02
138100,Kaneohe,HI,96744,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/07/2020,First Hawaiian Bank,HI-02
138085,Kailua Kona,HI,96740,722511,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,,04/13/2020,Bank of Hawaii,HI-02
138069,Mililani,HI,96789,111219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,04/30/2020,First Hawaiian Bank,HI-01
138042,Lihue,HI,96766,446110,Corporation,Unanswered,Male Owned,Non-Veteran,,12,04/28/2020,Bank of Hawaii,HI-02
138000,Kahului,HI,96732,561311,Corporation,Asian,Female Owned,Unanswered,,8,04/04/2020,"American Savings Bank, FSB",HI-02
138000,Honolulu,HI,96819,238190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/07/2020,First Hawaiian Bank,HI-01
137900,Honolulu,HI,96817,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,9,04/13/2020,First Hawaiian Bank,HI-01
137900,Waipahu,HI,96797,541940,Corporation,Unanswered,Unanswered,Unanswered,,11,04/30/2020,First Hawaiian Bank,HI-01
137825,Honolulu,HI,96821,812990,Professional Association,Unanswered,Unanswered,Unanswered,,,05/12/2020,Bank of Hawaii,HI-01
137825,Honolulu,HI,96813,722513,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,22,04/30/2020,b1Bank,HI-01
137725,Honolulu,HI,96817,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/14/2020,First Hawaiian Bank,HI-01
137700,Keaau,HI,96749,424930,Corporation,Unanswered,Unanswered,Unanswered,,,04/11/2020,Bank of Hawaii,HI-02
137700,Aiea,HI,96701,423450,Limited  Liability Company(LLC),Asian,Male Owned,Veteran,,15,04/07/2020,Central Pacific Bank,HI-01
137700,Kamuela,HI,96743,335991,Independent Contractors,Unanswered,Unanswered,Unanswered,,12,04/08/2020,"American Savings Bank, FSB",HI-02
137685,Wailuku,HI,96793,812990,Corporation,Unanswered,Unanswered,Unanswered,,,04/11/2020,Bank of Hawaii,HI-02
137675,Honolulu,HI,96813,446199,Corporation,White,Female Owned,Non-Veteran,,,04/14/2020,Bank of Hawaii,HI-01
137600,Honolulu,HI,96826,624410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,20,04/29/2020,First Hawaiian Bank,HI-01
137500,Wailuku,HI,96793,531390,Corporation,Unanswered,Female Owned,Non-Veteran,,12,04/15/2020,First Hawaiian Bank,HI-02
137500,Keaau,HI,96749,447110,Corporation,Unanswered,Male Owned,Non-Veteran,,,04/12/2020,Bank of Hawaii,HI-02
137500,Kahului,HI,96732,811121,Corporation,Asian,Female Owned,Non-Veteran,,13,04/05/2020,"American Savings Bank, FSB",HI-02
137500,Honolulu,HI,96814,621320,Corporation,Unanswered,Unanswered,Unanswered,,11,04/06/2020,Central Pacific Bank,HI-01
137500,Honolulu,HI,96815,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/06/2020,Central Pacific Bank,HI-01
137500,Honolulu,HI,96801,541370,Corporation,Unanswered,Unanswered,Unanswered,,12,04/28/2020,First Hawaiian Bank,HI-01
137500,Aiea,HI,96701,339116,Corporation,Unanswered,Male Owned,Non-Veteran,,20,04/08/2020,Central Pacific Bank,HI-01
137400,Kapaa,HI,96746,561499,Corporation,Unanswered,Male Owned,Unanswered,,0,05/10/2020,Central Pacific Bank,HI-02
137400,Honolulu,HI,96826,813219,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,16,04/08/2020,Central Pacific Bank,HI-01
137300,Honolulu,HI,96815,621111,Corporation,Unanswered,Unanswered,Unanswered,,18,04/11/2020,Central Pacific Bank,HI-01
137242,Kamuela,HI,96743,446191,Corporation,Unanswered,Unanswered,Unanswered,,18,05/08/2020,Bank of Hawaii,HI-02
137200,Kurtistown,HI,96760,111336,Corporation,Unanswered,Unanswered,Unanswered,,14,04/08/2020,First Hawaiian Bank,HI-02
137000,Honolulu,HI,96814,339114,Corporation,Unanswered,Unanswered,Unanswered,,10,04/16/2020,First Hawaiian Bank,HI-01
137000,Honolulu,HI,96817,722513,Corporation,Unanswered,Unanswered,Unanswered,,48,04/09/2020,Central Pacific Bank,HI-01
136800,Kilauea,HI,96754,238990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/11/2020,First Hawaiian Bank,HI-02
136700,Kapaa,HI,96746,325611,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,20,04/09/2020,First Hawaiian Bank,HI-02
136600,Kapolei,HI,96707,324121,Corporation,Unanswered,Female Owned,Non-Veteran,,9,04/06/2020,Central Pacific Bank,HI-02
136545,Honolulu,HI,96816,561520,Corporation,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-01
136500,Captain Cook,HI,96704,238330,Corporation,Unanswered,Unanswered,Unanswered,,12,04/07/2020,"American Savings Bank, FSB",HI-02
136400,Honolulu,HI,96816,611511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21,04/27/2020,First Hawaiian Bank,HI-01
136400,Honolulu,HI,96816,238210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/07/2020,First Hawaiian Bank,HI-01
136300,Honolulu,HI,96813,518210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/09/2020,Central Pacific Bank,HI-01
136200,Kailua,HI,96734,423320,Corporation,White,Male Owned,Non-Veteran,,10,04/08/2020,"American Savings Bank, FSB",HI-02
136185,Honolulu,HI,96826,722320,Corporation,Unanswered,Unanswered,Unanswered,,23,04/27/2020,Bank of Hawaii,HI-01
136100,Hilo,HI,96720,531190,Limited  Liability Company(LLC),Asian,Male Owned,Unanswered,,15,04/11/2020,First Hawaiian Bank,HI-02
136100,Honolulu,HI,96815,531210,Corporation,Unanswered,Unanswered,Unanswered,,8,04/06/2020,Bank of Hawaii,HI-01
136100,Honolulu,HI,96819,811111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/14/2020,First Hawaiian Bank,HI-01
136100,Honolulu,HI,96814,237310,Corporation,Unanswered,Unanswered,Unanswered,,17,04/14/2020,Central Pacific Bank,HI-01
136070,Honolulu,HI,96824,238220,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,,04/12/2020,Bank of Hawaii,HI-01
136000,Honolulu,HI,96813,531390,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/10/2020,Bank of Hawaii,HI-01
136000,Kahului,HI,96732,444190,Corporation,Unanswered,Male Owned,Non-Veteran,,13,04/04/2020,"American Savings Bank, FSB",HI-02
136000,Lahaina,HI,96761,236115,Corporation,Unanswered,Male Owned,Non-Veteran,,6,04/14/2020,First Hawaiian Bank,HI-02
136000,Waipahu,HI,96797,811310,Corporation,Unanswered,Unanswered,Unanswered,,11,04/08/2020,First Hawaiian Bank,HI-01
135900,Honolulu,HI,96819,624190,Professional Association,Unanswered,Unanswered,Unanswered,,15,04/11/2020,Central Pacific Bank,HI-01
135900,Aiea,HI,96701,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/12/2020,Central Pacific Bank,HI-01
135887,Hilo,HI,96720,722513,Corporation,Asian,Male Owned,Non-Veteran,,27,04/08/2020,Hawaii National Bank,HI-02
135800,Lahaina,HI,96761,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,8,04/27/2020,Bank of Hawaii,HI-02
135700,Kailua Kona,HI,96740,238210,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,10,05/15/2020,"American Savings Bank, FSB",HI-02
135500,Honolulu,HI,96815,713990,Corporation,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-01
135400,Honolulu,HI,96825,236115,Corporation,White,Male Owned,Non-Veteran,,11,05/11/2020,Hawaii National Bank,HI-01
135400,Honolulu,HI,96819,423620,Corporation,Unanswered,Unanswered,Unanswered,,4,04/13/2020,Central Pacific Bank,HI-01
135400,Aiea,HI,96701,811198,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/08/2020,Central Pacific Bank,HI-01
135230,Honolulu,HI,96817,541211,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,15,06/29/2020,1st Financial Bank USA,HI-01
135200,Honolulu,HI,96825,722511,Corporation,Unanswered,Unanswered,Unanswered,,35,04/08/2020,Central Pacific Bank,HI-01
135182,Kaneohe,HI,96744,238290,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,21,04/07/2020,Central Pacific Bank,HI-02
135100,Waipahu,HI,96797,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,05/21/2020,"American Savings Bank, FSB",HI-01
135100,Ewa Beach,HI,96706,238220,Subchapter S Corporation,Unanswered,Unanswered,Veteran,,8,04/07/2020,Bank of Hawaii,HI-01
135000,Honokaa,HI,96727,562998,Corporation,Unanswered,Unanswered,Unanswered,,20,04/29/2020,Hawaii Community FCU,HI-02
134900,Honolulu,HI,96819,238220,Corporation,Unanswered,Male Owned,Unanswered,,6,04/04/2020,"American Savings Bank, FSB",HI-01
134700,Aiea,HI,96701,541611,Corporation,Unanswered,Unanswered,Unanswered,,8,04/06/2020,"American Savings Bank, FSB",HI-01
134700,Hilo,HI,96720,541211,Corporation,Unanswered,Unanswered,Unanswered,,18,04/06/2020,First Hawaiian Bank,HI-02
134700,Kapolei,HI,96707,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/07/2020,"American Savings Bank, FSB",HI-02
134695,Honolulu,HI,96815,722513,Corporation,Unanswered,Unanswered,Unanswered,,22,04/27/2020,Bank of Hawaii,HI-01
134682,Lahaina,HI,96761,541690,Corporation,Unanswered,Unanswered,Unanswered,,8,05/03/2020,"Bank of America, National Association",HI-02
134662,Honolulu,HI,96813,722513,Subchapter S Corporation,White,Male Owned,Non-Veteran,,32,04/16/2020,First Bank of the Lake,HI-01
134600,Wailuku,HI,96793,311710,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/11/2020,"American Savings Bank, FSB",HI-02
134585,Lihue,HI,96766,561110,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,9,04/28/2020,First Hawaiian Bank,HI-02
134515,Lahaina,HI,96761,531110,Partnership,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-02
134400,Wailuku,HI,96793,511199,Corporation,White,Female Owned,Non-Veteran,,8,04/08/2020,First Hawaiian Bank,HI-02
134355,Honolulu,HI,96819,424460,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-01
134200,Honolulu,HI,96819,238150,Corporation,White,Male Owned,Non-Veteran,,9,04/07/2020,Central Pacific Bank,HI-01
134157.5,Naalehu,HI,96772,999990,Partnership,Unanswered,Unanswered,Unanswered,,36,04/15/2020,First Hawaiian Bank,HI-02
134125,Aiea,HI,96701,722513,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,,04/12/2020,Bank of Hawaii,HI-01
134117,Kapolei,HI,96707,811310,Corporation,Unanswered,Unanswered,Unanswered,,7,04/11/2020,"American Savings Bank, FSB",HI-02
134000,Honolulu,HI,96816,621340,Corporation,Unanswered,Male Owned,Non-Veteran,,8,04/10/2020,Central Pacific Bank,HI-01
134000,Honolulu,HI,96814,621210,Sole Proprietorship,Asian,Unanswered,Unanswered,,10,04/13/2020,Hawaii National Bank,HI-01
134000,Honolulu,HI,96814,541613,Limited  Liability Company(LLC),Asian,Unanswered,Unanswered,,15,04/07/2020,"American Savings Bank, FSB",HI-01
134000,Mililani,HI,96789,722513,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Central Pacific Bank,HI-01
133927,Pearl City,HI,96782,621210,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,,04/14/2020,Central Pacific Bank,HI-01
133900,Kailua,HI,96734,621210,Corporation,Unanswered,Unanswered,Unanswered,,0,04/29/2020,Central Pacific Bank,HI-02
133900,Wailuku,HI,96793,541430,Subchapter S Corporation,Unanswered,Female Owned,Unanswered,,8,04/05/2020,Central Pacific Bank,HI-02
133900,Wailuku,HI,96793,562111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/06/2020,Central Pacific Bank,HI-02
133900,Honolulu,HI,96817,541310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/09/2020,First Hawaiian Bank,HI-01
133800,Honolulu,HI,96814,511120,Corporation,Unanswered,Unanswered,Unanswered,,12,04/08/2020,Central Pacific Bank,HI-01
133750,Paia,HI,96779,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/27/2020,Bank of Hawaii,HI-02
133700,Honolulu,HI,96814,424910,Corporation,Unanswered,Unanswered,Unanswered,,13,04/03/2020,"American Savings Bank, FSB",HI-01
133700,Kapolei,HI,96707,238220,Corporation,Unanswered,Unanswered,Unanswered,,12,04/13/2020,Central Pacific Bank,HI-02
133600,Honolulu,HI,96813,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,14,04/15/2020,First Hawaiian Bank,HI-01
133600,Kailua,HI,96734,236115,Subchapter S Corporation,White,Male Owned,Unanswered,,10,04/05/2020,"American Savings Bank, FSB",HI-02
133500,Honolulu,HI,96819,488190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,05/04/2020,Central Pacific Bank,HI-01
133500,Honolulu,HI,96813,722513,Corporation,White,Male Owned,Non-Veteran,,25,04/06/2020,First Hawaiian Bank,HI-01
133500,Honolulu,HI,96817,445210,Corporation,Unanswered,Male Owned,Non-Veteran,,11,04/07/2020,First Hawaiian Bank,HI-01
133400,Honolulu,HI,96813,448210,Corporation,Unanswered,Male Owned,Non-Veteran,,19,04/15/2020,Hawaii National Bank,HI-01
133300,Hanalei,HI,96714,448190,Corporation,Unanswered,Male Owned,Unanswered,,47,04/10/2020,First Hawaiian Bank,HI-02
133300,Honolulu,HI,96819,811310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,04/27/2020,First Hawaiian Bank,HI-01
133290,Honolulu,HI,96819,722320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/27/2020,First Hawaiian Bank,HI-01
133240,Honolulu,HI,96815,721110,Corporation,Unanswered,Unanswered,Unanswered,,,04/16/2020,Bank of Hawaii,HI-01
133200,Honolulu,HI,96819,444190,Corporation,Unanswered,Unanswered,Unanswered,,13,04/08/2020,Central Pacific Bank,HI-01
133200,Keaau,HI,96749,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,39,04/09/2020,"American Savings Bank, FSB",HI-02
133195,Haiku,HI,96708,238130,Corporation,Unanswered,Unanswered,Unanswered,,6,04/27/2020,Bank of Hawaii,HI-02
